Havaintoasema,Vuosi,Kuukausi,Päivä,Aika [Paikallinen aika],Ilman lämpötila keskiarvo [°C],Suhteellinen kosteus keskiarvo [%],Sademäärä keskiarvo [mm],Lumensyvyys keskiarvo [cm],Keskituulen nopeus keskiarvo [m/s]
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,11:00,-1.9,95.1,0,0.0,3.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,12:00,-1.1,91.5,0,0.0,2.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,13:00,-0.5,84.8,0,0.0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,14:00,-0.5,81.9,0,0.0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,15:00,-0.5,81.6,0,0.0,3
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,16:00,-1.0,83.9,0,0.0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,17:00,-1.3,86.3,0,0.0,2.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,18:00,-1.5,87.6,0,0.0,2.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,19:00,-1.9,90.4,0,0.0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,20:00,-1.7,90.6,0,0.0,2
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,21:00,-2.3,94.0,0,0.0,2
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,22:00,-2.1,91.8,0,0.0,1.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,24,23:00,-2.6,92.8,0,0.0,1.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,00:00,-3.3,97.5,0,0.0,2.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,01:00,-4.0,98.9,0,0.0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,02:00,-4.3,100.0,0,0.0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,03:00,-4.2,100.0,0,0.0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,04:00,-4.4,100.0,0,0.0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,05:00,-3.7,100.0,0,0.0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,06:00,-3.6,100.0,0,0.0,1.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,07:00,-4.2,100.0,0,0.0,2
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,08:00,-4.4,100.0,0,0.0,2
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,09:00,-4.1,100.0,0,0.0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,10:00,-2.4,99.5,0,0.0,1.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,11:00,-1.1,97.9,0,0.0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,12:00,-0.9,98.4,0,0.0,0.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,13:00,-0.7,97.1,0,0.0,1.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,14:00,-0.5,98.3,0,0.0,1.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,15:00,-0.5,99.7,0,0.0,1.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,16:00,-0.7,100.0,0,0.0,2.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,17:00,-0.7,100.0,0,0.0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,18:00,-0.7,100.0,0.02,0.0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,19:00,-0.5,100.0,0,0.0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,20:00,-0.3,100.0,0,0.0,1.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,21:00,0.0,100.0,0,0.0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,22:00,0.1,100.0,0,0.0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,25,23:00,0.1,100.0,0,0.0,1
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,00:00,0.3,100.0,0,0.0,1.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,01:00,0.2,99.6,0,0.0,0.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,02:00,0.2,99.7,0,0.0,1.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,03:00,0.4,96.2,0,0.0,1.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,04:00,0.5,95.6,0,0.0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,05:00,0.4,96.7,0,0.0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,06:00,0.3,97.2,0,0.0,1.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,07:00,0.2,98.2,0,0.0,0.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,08:00,0.4,97.8,0,0.0,2.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,09:00,0.6,96.2,0,0.0,3
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,10:00,0.6,97.6,0,0.0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,11:00,0.4,98.8,0,0.0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,12:00,0.4,98.4,0,0.0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,13:00,0.6,97.2,0,0.0,2.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,14:00,0.7,97.0,0,0.0,2.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,15:00,0.7,96.9,0,0.0,3.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,16:00,0.7,97.6,0,0.0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,17:00,0.7,98.3,0,0.0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,18:00,1.0,100.0,0,0.0,3.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,19:00,0.9,100.0,0,0.0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,20:00,1.0,100.0,0.02,0.0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,21:00,1.0,100.0,0.05,0.0,5
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,22:00,1.0,100.0,0.08,0.0,4.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,26,23:00,1.2,100.0,0.03,0.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,00:00,1.4,100.0,0,0.0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,01:00,1.4,100.0,0.05,0.0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,02:00,1.4,100.0,0.03,0.0,4.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,03:00,1.3,100.0,0.03,0.0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,04:00,1.3,100.0,0,0.0,4.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,05:00,1.3,100.0,0,0.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,06:00,1.3,100.0,0,0.0,2.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,07:00,1.2,100.0,0,0.0,1.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,08:00,1.2,100.0,0,0.0,3.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,09:00,1.1,100.0,0,0.0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,10:00,1.1,100.0,0,0.0,3.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,11:00,1.1,100.0,0,0.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,12:00,1.2,100.0,0,0.0,2.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,13:00,1.4,100.0,0,0.0,2.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,14:00,1.2,100.0,0.02,0.0,2.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,15:00,0.8,100.0,0.08,0.0,2.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,16:00,0.9,100.0,0.08,0.0,2.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,17:00,1.6,100.0,0.05,0.0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,18:00,1.5,100.0,0.08,0.0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,19:00,1.5,100.0,0.08,0.0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,20:00,1.8,100.0,0.08,0.0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,21:00,1.8,100.0,0.03,0.0,4
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,22:00,2.3,100.0,0.05,0.0,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,27,23:00,3.1,100.0,0.03,0.0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,00:00,3.3,100.0,0,0.0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,01:00,3.2,100.0,0,0.0,6.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,02:00,3.0,100.0,0,0.0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,03:00,3.0,100.0,0,0.0,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,04:00,2.8,100.0,0,0.0,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,05:00,2.7,100.0,0,0.0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,06:00,2.6,100.0,0,0.0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,07:00,2.4,100.0,0,0.0,4.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,08:00,2.4,100.0,0,0.0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,09:00,2.4,100.0,0.02,0.0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,10:00,2.5,100.0,0.03,0.0,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,11:00,2.8,100.0,0.08,0.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,12:00,3.1,100.0,0.13,0.0,5.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,13:00,3.0,100.0,0.2,0.0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,14:00,2.7,100.0,0.15,0.0,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,15:00,2.5,100.0,0.1,0.0,4.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,16:00,2.6,100.0,0.18,0.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,17:00,2.6,100.0,0.08,0.0,6.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,18:00,3.1,100.0,0.02,0.0,6.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,19:00,3.3,100.0,0.02,0.0,6.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,20:00,3.4,100.0,0.02,0.0,6.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,21:00,3.7,100.0,0.05,0.0,6.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,22:00,3.8,100.0,0.05,0.0,7.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,28,23:00,3.9,100.0,0.17,0.0,6.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,00:00,4.0,100.0,0.13,0.0,6.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,01:00,4.1,100.0,0.1,0.0,6.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,02:00,4.3,100.0,0.02,0.0,7.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,03:00,4.4,100.0,0,0.0,8
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,04:00,4.5,100.0,0.05,0.0,8
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,05:00,4.4,100.0,0.1,0.0,7.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,06:00,4.4,100.0,0.05,0.0,8.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,07:00,4.3,100.0,0.03,0.0,7.9
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,08:00,4.4,100.0,0.02,0.0,8
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,09:00,4.3,100.0,0.17,0.0,7
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,10:00,4.4,100.0,0.03,0.0,7.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,11:00,4.6,100.0,0.07,0.0,8.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,12:00,4.6,100.0,0.12,0.0,8
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,13:00,4.6,100.0,0.05,0.0,7.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,14:00,4.4,100.0,0,0.0,7.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,15:00,4.5,100.0,0,0.0,7.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,16:00,4.6,100.0,0,0.0,7
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,17:00,4.5,100.0,0.15,0.0,6.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,18:00,2.9,100.0,0.47,0.0,6.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,19:00,-0.1,100.0,0.12,0.0,8.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,20:00,-0.8,100.0,0.15,0.0,9.7
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,21:00,-1.1,100.0,0.08,3.1,8.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,22:00,-1.2,99.9,0,4.0,7.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,29,23:00,-1.6,96.6,0,4.0,7.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,00:00,-2.2,94.8,0,4.0,6.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,01:00,-3.2,96.4,0,4.0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,02:00,-4.3,96.3,0,4.0,6.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,03:00,-5.1,96.1,0,4.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,04:00,-5.3,94.1,0,4.0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,05:00,-5.4,96.4,0,4.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,06:00,-5.7,96.5,0,4.0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,07:00,-6.1,95.7,0,3.7,4
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,08:00,-6.4,97.2,0,3.1,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,09:00,-6.4,98.9,0,3.0,5.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,10:00,-5.9,98.2,0,3.0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,11:00,-4.9,95.4,0,3.0,5.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,12:00,-4.1,95.0,0,3.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,13:00,-3.2,92.4,0,2.5,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,14:00,-2.8,89.9,0,2.0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,15:00,-3.5,90.8,0,2.0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,16:00,-4.5,95.2,0,2.8,4.2
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,17:00,-5.2,98.2,0,3.0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,18:00,-4.9,99.2,0,3.0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,19:00,-5.4,99.6,0,3.0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,20:00,-5.2,100.0,0,3.0,3.4
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,21:00,-3.8,100.0,0,3.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,22:00,-4.4,100.0,0,3.0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,11,30,23:00,-3.7,100.0,0,3.0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,00:00,-4.9,100.0,0,3.0,4.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,01:00,-5.4,99.8,0,3.0,3.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,02:00,-6.4,100.0,0,3.0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,03:00,-6.2,100.0,0,3.0,3.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,04:00,-5.4,100.0,0,3.0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,05:00,-5.2,99.9,0,3.0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,06:00,-5.1,100.0,0,3.0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,07:00,-5.2,100.0,0,3.0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,08:00,-4.2,97.6,0,3.0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,09:00,-4.0,96.3,0,3.0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,10:00,-3.5,98.2,0,3.0,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,11:00,-2.6,99.5,0,3.0,5.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,12:00,-1.7,98.4,0,3.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,13:00,-1.3,97.9,0,3.0,5.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,14:00,-0.6,97.0,0,3.0,5.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,15:00,-1.0,96.9,0,2.8,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,16:00,-1.7,98.8,0,2.6,5
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,17:00,-1.9,99.8,0,2.7,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,18:00,-1.6,95.9,0,3.0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,19:00,-1.6,95.2,0,3.0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,20:00,-1.6,96.1,0,3.0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,21:00,-1.4,96.3,0,3.0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,22:00,-1.1,98.1,0,3.0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,1,23:00,-1.3,99.6,0,3.0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,00:00,-1.8,100.0,0,3.0,4.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,01:00,-2.1,100.0,0,3.0,3.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,02:00,-2.7,100.0,0,3.2,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,03:00,-4.2,100.0,0,3.0,2.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,04:00,-4.6,100.0,0,3.0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,05:00,-4.0,100.0,0,3.3,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,06:00,-3.0,98.8,0,3.5,3.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,07:00,-3.0,99.2,0,3.3,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,08:00,-3.6,99.9,0,3.2,4.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,09:00,-2.9,99.6,0,3.6,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,10:00,-3.4,100.0,0,3.4,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,11:00,-2.8,98.5,0,4.0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,12:00,-2.1,94.8,0,4.0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,13:00,-1.4,91.8,0,4.0,3.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,14:00,-1.3,91.5,0,4.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,15:00,-1.7,93.1,0,4.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,16:00,-2.7,96.8,0,4.0,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,17:00,-3.1,99.2,0,3.6,3.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,18:00,-3.1,99.7,0,4.0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,19:00,-3.6,99.8,0,4.0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,20:00,-3.7,100.0,0,4.0,5.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,21:00,-3.9,100.0,0,4.0,4.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,22:00,-4.0,99.8,0,4.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,2,23:00,-4.4,99.8,0,4.0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,00:00,-4.7,99.4,0,4.0,4.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,01:00,-4.7,99.6,0,4.0,5
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,02:00,-5.1,100.0,0,3.8,4.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,03:00,-5.1,100.0,0,3.5,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,04:00,-4.6,99.9,0,3.6,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,05:00,-4.5,99.8,0,3.9,5.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,06:00,-4.6,99.9,0,4.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,07:00,-3.8,99.5,0,4.0,5.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,08:00,-3.8,100.0,0,4.0,5.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,09:00,-4.5,100.0,0,4.0,3.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,10:00,-4.6,100.0,0,4.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,11:00,-4.0,100.0,0,4.0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,12:00,-3.2,99.6,0,4.0,4.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,13:00,-2.1,96.3,0,4.0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,14:00,-1.6,94.1,0,4.0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,15:00,-2.0,95.2,0,4.0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,16:00,-3.2,99.9,0,4.0,3.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,17:00,-3.4,100.0,0,4.0,3.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,18:00,-2.5,100.0,0,4.0,3.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,19:00,-1.9,99.4,0,4.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,20:00,-2.7,98.3,0,4.0,4.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,21:00,-1.7,95.2,0,4.0,5.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,22:00,-0.3,89.7,0,4.0,4.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,3,23:00,0.2,90.9,0,4.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,00:00,1.1,93.7,0,4.0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,01:00,1.9,99.2,0.02,4.0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,02:00,2.3,100.0,0,4.0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,03:00,2.3,100.0,0,4.0,4.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,04:00,2.4,100.0,0,4.0,5.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,05:00,2.3,100.0,0,3.0,5.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,06:00,2.2,100.0,0,3.0,4.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,07:00,2.2,100.0,0,2.8,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,08:00,2.3,100.0,0,2.0,5.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,09:00,2.7,100.0,0,1.9,6.3
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,10:00,3.4,100.0,0,0.6,6.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,11:00,3.6,100.0,0,0.0,5.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,12:00,4.2,99.6,0,0.0,7.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,13:00,4.7,96.2,0,0.0,8.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,14:00,4.7,95.7,0,0.0,7.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,15:00,4.4,96.9,0,0.0,6.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,16:00,4.0,98.1,0,0.0,6.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,17:00,4.0,97.6,0,0.0,5.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,18:00,3.9,97.6,0,0.0,4.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,19:00,3.3,99.8,0,0.0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,20:00,3.1,100.0,0,0.0,4.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,21:00,2.2,100.0,0,0.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,22:00,1.5,100.0,0,0.0,3.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,4,23:00,1.9,100.0,0,0.0,4.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,00:00,2.8,100.0,0,0.0,5.7
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,01:00,3.5,100.0,0,0.0,6.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,02:00,3.7,100.0,0,0.0,6.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,03:00,4.2,100.0,0,0.0,7.1
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,04:00,4.6,100.0,0,0.0,7.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,05:00,4.9,100.0,0,0.0,7.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,06:00,5.1,100.0,0,0.0,7.9
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,07:00,5.6,97.6,0,0.0,8.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,08:00,5.6,93.7,0,0.0,8.8
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,09:00,5.3,91.1,0,0.0,8.6
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,10:00,5.1,91.6,0,0.0,8.4
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,11:00,5.3,91.0,0,0.0,7.2
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,12:00,5.6,90.8,0,0.0,7.5
Vantaa Helsinki-Vantaan lentoasema,2019,12,5,13:00,5.7,91.8,0,0.0,8.1
